Date,Open,High,Low,Close,Adj Close,Volume
2002-12-10,8.500004,8.625004,8.450004,8.543754,4.335466,781303
2002-12-11,8.750004,8.812504,8.625004,8.643754,4.386212,865719
2002-12-12,8.612504,8.743754,8.600004,8.650004,4.389382,567119
2002-12-13,8.625004,8.700004,8.587504,8.662504,4.395726,325231
2002-12-16,8.793754,8.793754,8.625004,8.650004,4.389382,1190231
2002-12-17,8.737504,8.825004,8.462504,8.531254,4.329124,949791
2002-12-18,8.506254,8.606254,8.506254,8.543754,4.335466,360847
2002-12-19,8.506254,8.593754,8.500004,8.568754,4.348154,430735
2002-12-20,8.593754,8.600004,8.525004,8.562504,4.344982,314031
2002-12-23,8.562504,8.625004,8.512504,8.612504,4.370354,813055
2002-12-24,8.537504,8.743754,8.531254,8.712504,4.421099,607087
2002-12-25,8.712504,8.712504,8.712504,8.712504,4.421099,0
2002-12-26,8.731254,8.781254,8.675004,8.743754,4.436955,611455
2002-12-27,8.750004,8.781254,8.687504,8.737504,4.433785,985495
2002-12-30,7.725003,8.975004,7.725003,8.912504,4.522586,2036766
2002-12-31,8.625004,8.950004,8.625004,8.781254,4.455984,507295
2003-01-01,8.837504,8.906254,8.781254,8.843754,4.487700,280239
2003-01-02,8.906254,8.968754,8.750004,8.831254,4.481355,1210583
2003-01-03,9.087504,9.125004,8.937504,8.987504,4.560645,2004854
2003-01-06,9.062504,9.187504,9.000004,9.050004,4.592361,999303
2003-01-07,9.187504,9.187504,9.062504,9.093754,4.614561,916519
2003-01-08,9.181254,9.187504,9.075004,9.125004,4.630420,506287
2003-01-09,9.181254,9.187504,9.075004,9.106254,4.620907,750607
2003-01-10,9.250004,9.337504,9.031254,9.062504,4.598704,503239
2003-01-13,8.750004,9.087504,8.750004,8.956254,4.544787,566919
2003-01-14,9.000004,9.031254,8.887504,8.937504,4.535272,450855
2003-01-15,8.987504,9.012504,8.950004,8.968754,4.551131,284871
2003-01-16,8.956254,9.106254,8.943754,9.075004,4.605045,528951
2003-01-17,9.125004,9.187504,9.056254,9.143754,4.639933,894943
2003-01-20,9.200004,9.368754,9.068754,9.218754,4.677991,1139959
2003-01-21,9.131254,9.312504,9.131254,9.231254,4.684333,782199
2003-01-22,9.225004,9.250004,9.150004,9.168754,4.652618,460399
2003-01-23,9.218754,9.237504,9.050004,9.056254,4.595532,361463
2003-01-24,9.118754,9.118754,8.906254,8.925004,4.528930,501007
2003-01-27,9.000004,9.012504,8.637504,8.750004,4.440127,1913503
2003-01-28,8.500004,9.068754,8.500004,8.868754,4.500386,1388439
2003-01-29,8.762504,8.793754,8.587504,8.743754,4.632848,3666886
2003-01-30,8.750004,8.975004,8.637504,8.856254,4.692455,5336733
2003-01-31,8.862504,8.937504,8.737504,8.756254,4.639470,317959
2003-02-03,8.812504,8.850004,8.687504,8.743754,4.632848,342607
2003-02-04,8.925004,8.937504,8.706254,8.743754,4.632848,565279
2003-02-05,8.775004,8.868754,8.725004,8.837504,4.682521,872791
2003-02-06,8.875004,8.887504,8.762504,8.868754,4.699079,411863
2003-02-07,8.825004,8.931254,8.818754,8.875004,4.702390,524639
2003-02-10,8.825004,8.906254,8.800004,8.868754,4.699079,429959
2003-02-11,8.837504,8.900004,8.806254,8.875004,4.702390,545551
2003-02-12,8.875004,8.875004,8.750004,8.756254,4.639470,590623
2003-02-13,8.756254,8.756254,8.756254,8.756254,4.639470,0
2003-02-14,8.687504,8.781254,8.643754,8.750004,4.636159,739455
2003-02-17,8.875004,8.875004,8.762504,8.812504,4.669275,263143
2003-02-18,8.812504,8.912504,8.781254,8.862504,4.695767,419335
2003-02-19,8.925004,9.143754,8.875004,9.106254,4.824919,1470583
2003-02-20,8.712504,9.237504,8.712504,9.125004,4.834852,1759839
2003-02-21,9.025004,9.250004,9.012504,9.206254,4.877902,1087975
2003-02-24,9.187504,9.306254,9.156254,9.268754,4.911017,631151
2003-02-25,9.137504,9.531254,9.137504,9.393754,4.977249,2349758
2003-02-26,9.356254,9.525004,9.268754,9.368754,4.964002,8455875
2003-02-27,9.468754,9.875004,9.225004,9.743754,5.162695,4437901
2003-02-28,9.962504,10.031255,9.637504,9.931254,5.262041,9618547
2003-03-03,10.000005,10.000005,9.550004,9.625004,5.099775,1639367
2003-03-04,9.562504,9.575004,9.337504,9.375004,4.967314,2825822
2003-03-05,9.262504,9.425004,9.250004,9.362504,4.960690,2358590
2003-03-06,9.250004,9.406254,9.250004,9.375004,4.967314,217703
2003-03-07,9.312504,9.406254,9.150004,9.306254,4.930887,1212663
2003-03-10,9.356254,9.356254,9.131254,9.300004,4.927576,1253815
2003-03-11,9.125004,9.293754,9.125004,9.268754,4.911017,339407
2003-03-12,9.231254,9.425004,9.206254,9.287504,4.920953,556783
2003-03-13,9.212504,9.262504,9.106254,9.162504,4.854721,939431
2003-03-14,9.162504,9.162504,9.162504,9.162504,4.854721,0
2003-03-17,9.200004,9.237504,9.062504,9.187504,4.867967,1174263
2003-03-18,9.187504,9.187504,9.187504,9.187504,4.867967,0
2003-03-19,9.287504,9.350004,9.156254,9.281254,4.917640,535055
2003-03-20,9.212504,9.350004,9.187504,9.331254,4.944131,306983
2003-03-21,9.343754,9.425004,9.250004,9.387504,4.973936,331487
2003-03-24,9.343754,9.400004,9.262504,9.381254,4.970626,274639
2003-03-25,9.218754,9.406254,9.218754,9.375004,4.967314,402127
2003-03-26,9.437504,9.481254,9.350004,9.362504,4.960690,328495
2003-03-27,9.406254,9.600004,9.375004,9.500004,5.033544,715719
2003-03-28,9.512504,9.550004,9.375004,9.393754,4.977249,212807
2003-03-31,9.281254,9.437504,9.250004,9.362504,4.960690,424735
2003-04-01,9.425004,9.750004,9.300004,9.443754,5.003741,1419511
2003-04-02,9.450004,9.712504,9.450004,9.675004,5.126266,349927
2003-04-03,9.862504,9.875004,9.756254,9.793754,5.189186,625863
2003-04-04,9.818754,9.843754,9.662504,9.706254,5.142826,498095
2003-04-07,9.831254,9.843754,9.668754,9.731254,5.156072,1521871
2003-04-08,9.700004,9.750004,9.631254,9.687504,5.132890,191511
2003-04-09,9.750004,9.750004,9.600004,9.681254,5.129580,318423
2003-04-10,9.656254,9.681254,9.400004,9.456254,5.010364,232479
2003-04-11,9.437504,9.837504,9.375004,9.431254,4.997116,319375
2003-04-14,null,null,null,null,null,null
2003-04-15,9.500004,9.500004,9.350004,9.381254,4.970626,262863
2003-04-16,9.500004,9.775004,9.437504,9.650004,5.113021,2494206
2003-04-17,9.743754,9.743754,9.362504,9.437504,5.000429,597935
2003-04-18,9.437504,9.437504,9.437504,9.437504,5.000429,0
2003-04-21,9.875004,10.000005,9.600004,9.681254,5.129580,837423
2003-04-22,9.750004,9.750004,9.387504,9.437504,5.000429,1433479
2003-04-23,9.506254,9.687504,9.500004,9.631254,5.103085,440167
2003-04-24,9.625004,9.781254,9.562504,9.681254,5.129580,2691182
2003-04-25,9.612504,9.675004,9.500004,9.618754,5.096464,308071
2003-04-28,9.525004,9.687504,9.487504,9.506254,5.036855,500151
2003-04-29,9.587504,9.687504,9.562504,9.668754,5.122955,382935
2003-04-30,9.737504,10.125005,9.675004,9.931254,5.262041,5070421
2003-05-01,9.931254,9.931254,9.931254,9.931254,5.262041,0
2003-05-02,10.031255,10.625005,10.012505,10.106255,5.354764,5990045
2003-05-05,10.231255,10.250005,10.062505,10.093755,5.348141,6776892
2003-05-06,10.231255,10.231255,9.881254,10.031255,5.315026,3817150
2003-05-07,10.000005,10.437505,9.893754,10.006255,5.301778,3167158
2003-05-08,9.881254,10.100005,9.793754,9.881254,5.235548,1974423
2003-05-09,9.981254,10.006255,9.781254,9.981254,5.288533,1153391
2003-05-12,9.893754,10.087505,9.875004,9.987504,5.291845,1327887
2003-05-13,10.000005,10.125005,9.962504,10.043755,5.321649,1586615
2003-05-14,10.050005,10.175005,10.012505,10.075005,5.338205,2208558
2003-05-15,10.062505,10.475005,10.062505,10.206255,5.407749,4879309
2003-05-16,10.362505,10.750005,10.318755,10.687505,5.662736,4298045
2003-05-19,10.687505,10.962505,10.462505,10.537505,5.583261,7354556
2003-05-20,10.600005,10.731255,10.156255,10.518755,5.573326,6884484
2003-05-21,10.750005,11.050005,10.662505,10.912505,5.781953,5226245
2003-05-22,11.062505,11.687505,11.000005,11.400005,6.040253,13693009
2003-05-23,11.550005,11.687505,11.131255,11.193755,5.930972,9067875
2003-05-26,11.362505,11.737505,11.362505,11.537505,6.113108,16683351
2003-05-27,11.743755,12.375006,11.500005,11.668755,6.182650,20310877
2003-05-28,11.987505,12.125006,11.693755,11.756255,6.229011,18108630
2003-05-29,11.875005,12.900006,11.706255,12.781256,6.772104,37662485
2003-05-30,12.937506,13.375006,12.625006,12.843756,6.805218,29700153
2003-06-02,13.106256,13.687506,12.700006,13.137506,6.960861,18621870
2003-06-03,13.243756,13.243756,12.843756,12.918756,6.844957,11281578
2003-06-04,13.050006,13.487506,13.050006,13.287506,7.040340,24792515
2003-06-05,13.625006,13.625006,12.406256,13.018756,6.897943,20526149
2003-06-06,12.993756,13.250006,12.900006,13.087506,6.934370,11202922
2003-06-09,13.250006,13.375006,12.818756,12.900006,6.835021,10870186
2003-06-10,12.875006,13.118756,12.387506,12.506256,6.626398,10608810
2003-06-11,12.656256,12.993756,12.437506,12.593756,6.672757,11349570
2003-06-12,12.812506,13.437506,12.631256,13.287506,7.040340,31124128
2003-06-13,13.506256,13.750006,13.131256,13.225006,7.007222,31855280
2003-06-16,13.412506,13.487506,13.037506,13.175006,6.980731,15559832
2003-06-17,13.418756,13.868756,13.218756,13.750006,7.285394,23675252
2003-06-18,13.887506,14.575007,13.581256,14.168757,7.507267,69392189
2003-06-19,14.500007,14.800007,14.381257,14.562507,7.715894,42375874
2003-06-20,14.768757,14.768757,14.018757,14.125007,7.484085,31040224
2003-06-23,14.312507,14.493757,13.506256,13.575006,7.192670,27466874
2003-06-24,13.575006,13.925006,13.375006,13.631256,7.222473,21538413
2003-06-25,13.800006,14.125007,13.687506,14.018757,7.427793,27390218
2003-06-26,14.250007,14.250007,13.881256,13.975006,7.404607,15873328
2003-06-27,14.168757,14.168757,13.587506,13.818756,7.321818,12090617
2003-06-30,13.975006,14.412507,13.693756,13.800006,7.311882,22473300
2003-07-01,13.975006,13.975006,13.675006,13.731256,7.275457,14873312
2003-07-02,13.787506,14.100007,13.625006,13.675006,7.245654,15563408
2003-07-03,14.043757,14.043757,13.406256,13.518756,7.162867,17485127
2003-07-04,13.656256,13.937506,13.412506,13.668756,7.242342,24571691
2003-07-07,13.750006,14.175007,13.750006,13.993756,7.414543,36276901
2003-07-08,14.125007,14.487507,13.812506,13.881256,7.354939,38081380
2003-07-09,13.981256,13.987506,13.556256,13.631256,7.222473,12975257
2003-07-10,13.750006,13.750006,13.443756,13.537506,7.172799,8855027
2003-07-11,13.618756,13.812506,13.612506,13.718756,7.268836,8948675
2003-07-14,13.837506,14.125007,13.750006,13.956256,7.394675,13293057
2003-07-15,14.000007,14.125007,13.593756,13.731256,7.275457,12034721
2003-07-16,13.500006,14.100007,13.125006,13.818756,7.321818,16769727
2003-07-17,13.968756,14.250007,13.737506,13.818756,7.321818,19972942
2003-07-18,13.625006,13.943756,13.475006,13.612506,7.212537,11455490
2003-07-21,13.787506,13.787506,13.156256,13.275006,7.033716,9132179
2003-07-22,13.350006,13.368756,13.125006,13.312506,7.053584,8002827
2003-07-23,13.418756,13.781256,13.387506,13.568756,7.189359,8757923
2003-07-24,13.812506,14.037507,13.512506,13.943756,7.388051,15744896
2003-07-25,14.062507,14.206257,13.762506,14.056257,7.447662,12456545
2003-07-28,14.175007,14.350007,14.006257,14.150007,7.497334,17660047
2003-07-29,14.206257,14.250007,13.700006,13.950006,7.391362,12374865
2003-07-30,14.050007,14.850007,14.000007,14.612507,7.742387,18314366
2003-07-31,14.868757,15.312507,14.768757,15.075007,7.987440,37092141
2003-08-01,12.500006,15.556257,12.500006,15.468757,8.196068,21877261
2003-08-04,15.368757,15.487507,15.081257,15.212507,8.060295,17446295
2003-08-05,15.343757,15.375007,14.750007,14.950007,7.921209,15493160
2003-08-06,14.718757,15.093757,14.581257,14.868757,7.878160,12280761
2003-08-07,14.962507,16.175009,14.937507,16.006258,8.480859,41787387
2003-08-08,16.237509,16.300009,15.668757,16.093758,8.527223,16029191
2003-08-11,16.062508,16.731258,15.893757,16.518759,8.752408,17640839
2003-08-12,16.662508,16.743757,16.193758,16.281258,8.626568,9259835
2003-08-13,16.375008,16.800009,16.250008,16.718758,8.858376,13127721
2003-08-14,16.800009,16.918758,16.443758,16.587507,8.788832,8639787
2003-08-15,16.587507,16.587507,16.587507,16.587507,8.788832,0
2003-08-18,16.837507,17.425009,16.287508,17.062508,9.040512,14175296
2003-08-19,17.293758,17.312508,16.875008,16.987509,9.000772,7651700
2003-08-20,17.125008,17.362509,16.875008,16.937508,8.974281,7302740
2003-08-21,17.175009,17.250008,16.812508,16.912508,8.961032,9083427
2003-08-22,17.087507,17.125008,16.706259,17.037508,9.027265,9902555
2003-08-25,17.250008,17.262508,15.262507,15.881257,8.414628,13179449
2003-08-26,15.893757,16.562508,15.893757,16.362509,8.669617,12332393
2003-08-27,16.537508,16.918758,16.312508,16.468758,8.725914,10707786
2003-08-28,16.625008,16.725008,16.168758,16.312508,8.643124,10223834
2003-08-29,16.562508,16.981258,16.375008,16.687508,8.841818,9994763
2003-09-01,16.931257,17.850008,16.750008,17.700008,9.378289,20116469
2003-09-02,18.000010,18.000010,17.137508,17.293758,9.163037,11441130
2003-09-03,17.487509,17.750008,17.150007,17.300009,9.166347,14233672
2003-09-04,17.468758,17.468758,16.987509,17.243757,9.136545,5662493
2003-09-05,17.431257,18.112509,17.312508,17.987509,9.530620,18050814
2003-09-08,18.043758,18.331259,17.762508,17.837507,9.451137,7701996
2003-09-09,17.981258,18.118759,17.312508,17.368757,9.202779,9826083
2003-09-10,17.375008,17.500008,17.125008,17.437508,9.239205,4968357
2003-09-11,17.506258,18.375010,17.506258,18.118759,9.600161,18468350
2003-09-12,18.125010,18.125010,17.000008,17.187508,9.365179,11717098
2003-09-15,17.500008,17.500008,16.775007,16.900007,9.208526,9038603
2003-09-16,16.875008,17.168758,16.131258,16.875008,9.194903,11210098
2003-09-17,16.875008,16.875008,15.950007,16.043758,8.741972,7645236
2003-09-18,16.250008,16.437508,15.206257,15.618757,8.510394,12913737
2003-09-19,15.781257,15.937507,14.875007,15.793757,8.605748,6849660
2003-09-22,15.975007,15.975007,15.250007,15.312507,8.343526,4250901
2003-09-23,15.250007,15.675007,15.081257,15.350007,8.363957,7790876
2003-09-24,15.787507,16.875008,15.787507,16.650007,9.072304,19694398
2003-09-25,16.812508,17.425009,16.656258,17.137508,9.337937,13241257
2003-09-26,17.475008,17.475008,17.012508,17.243757,9.395830,9198547
2003-09-29,17.418758,18.162510,17.250008,17.850008,9.726167,16201943
2003-09-30,18.237509,18.825008,18.143759,18.425009,10.039476,19231718
2003-10-01,18.750010,20.162510,18.331259,20.006260,10.901068,47936072
2003-10-02,20.006260,20.006260,20.006260,20.006260,10.901068,0
2003-10-03,20.012510,20.475010,19.700008,20.156260,10.982800,25660723
2003-10-06,20.350010,21.287510,20.143761,21.037510,11.462980,25785187
2003-10-07,21.175011,21.625010,20.800011,20.918760,11.398274,25293211
2003-10-08,21.125010,21.212509,20.281260,20.712509,11.285895,16004079
2003-10-09,21.043760,21.250010,20.700010,21.056259,11.473197,15221384
2003-10-10,21.262510,21.812510,21.125010,21.243759,11.575362,17131743
2003-10-13,21.462509,21.875010,21.262510,21.656260,11.800128,11710394
2003-10-14,21.875010,21.875010,20.875010,21.018761,11.452765,11302578
2003-10-15,21.062510,21.125010,20.450010,20.981260,11.432329,9641531
2003-10-16,21.250010,21.656260,20.768761,21.018761,11.452765,14349776
2003-10-17,21.250010,21.250010,20.643761,20.737511,11.299518,8696075
2003-10-20,20.875010,21.118759,19.525009,19.743759,10.758040,11304746
2003-10-21,19.750010,19.812510,18.875010,19.112509,10.414080,16019799
2003-10-22,19.243759,19.350010,18.443760,18.581259,10.124610,14342584
2003-10-23,18.712509,19.062510,18.156260,18.275009,9.957741,12302049
2003-10-24,18.500010,19.187510,18.168758,18.956259,10.328942,17533063
2003-10-27,19.987509,19.987509,18.700008,18.837509,10.264236,14553640
2003-10-28,18.937510,19.050009,18.393759,18.662510,10.168883,13303929
2003-10-29,18.437510,19.725010,18.437510,19.568760,10.662683,33754919
2003-10-30,19.612509,19.912510,19.143759,19.775009,10.775063,18260990
2003-10-31,19.900009,20.600010,19.693760,20.293760,11.057724,21883253
2003-11-03,21.125010,21.425011,20.443760,21.168760,11.534499,16236327
2003-11-04,21.531260,21.737511,21.125010,21.487511,11.708179,20167013
2003-11-05,21.500010,22.287512,21.225010,21.893761,11.929538,28148217
2003-11-06,22.050011,22.543760,21.693760,21.900009,11.932941,19857038
2003-11-07,21.893761,22.056261,21.262510,21.406260,11.663905,9691539
2003-11-10,21.287510,21.687510,20.887510,21.537510,11.735421,6728276
2003-11-11,21.656260,22.250011,21.400009,21.600010,11.769476,13558857
2003-11-12,21.562510,22.312511,21.562510,21.768761,11.861427,13136897
2003-11-13,21.962509,21.968760,20.518761,20.700010,11.279083,15478496
2003-11-14,20.875010,20.875010,19.612509,19.750010,10.761445,16347175
2003-11-17,21.000010,22.750011,20.037510,20.468760,11.153077,10176154
2003-11-18,20.625010,20.750010,20.000010,20.231260,11.023669,9396403
2003-11-19,20.250010,20.562510,19.762508,20.050011,10.924908,10957242
2003-11-20,20.287510,20.475010,19.762508,19.906260,10.846581,9347699
2003-11-21,19.812510,20.250010,19.375010,20.093760,10.948748,9141035
2003-11-24,20.375010,20.375010,19.918758,20.056259,10.928311,7963836
2003-11-25,20.243759,21.100010,20.062510,20.943760,11.411899,15623160
2003-11-26,20.943760,20.943760,20.943760,20.943760,11.411899,0
2003-11-27,21.237511,21.600010,20.950010,21.350010,11.633256,22205492
2003-11-28,21.625010,22.062511,21.518761,21.912510,11.939754,14069968
2003-12-01,22.175011,22.337511,21.943760,22.150011,12.069161,14609280
2003-12-02,22.312511,22.431261,21.625010,21.868759,11.915915,8701083
2003-12-03,21.968760,22.893761,21.768761,22.462511,12.239440,20023029
2003-12-04,22.875011,23.906261,22.806261,23.356260,12.726430,43722746
2003-12-05,23.450010,24.281261,22.687511,22.925011,12.491446,37814429
2003-12-08,23.500011,24.275011,22.568762,23.931261,13.039738,26616434
2003-12-09,24.375011,24.750011,24.250011,24.431261,13.312173,21487165
2003-12-10,24.500011,24.556261,23.762510,24.081263,13.121468,13730065
2003-12-11,24.312511,25.075012,24.131262,24.625011,13.417747,33752423
2003-12-12,24.875011,25.012512,23.912512,24.275011,13.227037,22287868
2003-12-15,24.656261,24.850012,24.250011,24.331263,13.257692,15556088
2003-12-16,24.650011,24.650011,23.950010,24.150011,13.158932,22996988
2003-12-17,24.300013,24.437511,23.956261,24.137512,13.152119,15464632
2003-12-18,24.306261,26.875013,24.175013,26.706263,14.551786,79855344
2003-12-19,26.706263,27.250013,26.150013,26.312513,14.337236,34503630
2003-12-22,26.500013,26.950012,26.162514,26.393763,14.381513,20834037
2003-12-23,26.500013,26.625013,25.918762,26.081263,14.211232,16311703
2003-12-24,26.762512,28.000013,26.750013,27.425013,14.943420,46995392
2003-12-25,27.425013,27.425013,27.425013,27.425013,14.943420,0
2003-12-26,28.000013,28.437513,27.781263,28.231264,15.382734,19541166
2003-12-29,28.750013,30.200014,28.700014,29.931265,16.309036,34494350
2003-12-30,30.375015,33.868767,29.656263,32.343765,17.623564,107406234
2003-12-31,32.500015,33.487514,32.262516,32.506268,17.712112,66550910
2004-01-01,32.875015,33.612514,32.781265,33.450016,18.226339,35798846
2004-01-02,34.462517,36.218769,33.512516,35.593765,19.394438,76179225
2004-01-05,36.250019,39.000019,35.893768,37.262520,20.303715,119573916
2004-01-06,37.618767,38.206268,34.537518,35.400017,19.288864,82888942
2004-01-07,35.000015,36.037518,33.437515,34.187515,18.628199,88579955
2004-01-08,34.875015,35.725018,34.500015,35.206268,19.183296,74279138
2004-01-09,36.875019,36.875019,33.625015,33.900017,18.471542,79266304
2004-01-12,34.312515,34.312515,30.318766,30.700014,16.727915,156705537
2004-01-13,30.250015,31.412516,30.012514,31.131266,17.243742,132795605
2004-01-14,31.400015,31.750015,29.575014,29.806265,16.509813,88634875
2004-01-15,30.087515,31.425014,30.062515,30.431265,16.856007,102065996
2004-01-16,30.875015,31.250015,28.387514,28.581264,15.831282,93735617
2004-01-19,29.212515,29.500013,28.137514,28.918764,16.018229,93246233
2004-01-20,25.643763,29.556265,25.643763,27.281263,15.111206,98838150
2004-01-21,27.237513,27.687513,24.325012,24.825012,13.750679,119859716
2004-01-22,25.125011,25.793762,23.675011,23.968761,13.276397,128850415
2004-01-23,24.381262,27.231262,24.375011,26.987513,14.948497,133786325
2004-01-26,26.987513,26.987513,26.987513,26.987513,14.948497,0
2004-01-27,27.162514,28.856264,27.162514,28.650015,15.869363,104025467
2004-01-28,28.250013,28.875013,27.406263,28.125013,15.578560,112081759
2004-01-29,28.075014,28.856264,27.550013,28.143764,15.588948,106366906
2004-01-30,28.375013,28.456264,27.456263,27.587513,15.280837,70812940
2004-02-02,27.587513,27.587513,27.587513,27.587513,15.280837,0
2004-02-03,27.362513,27.362513,24.812511,25.112513,13.909926,84140789
2004-02-04,25.387512,26.875013,25.037512,26.737513,14.810019,72246627
2004-02-05,28.075014,28.075014,26.318764,26.668762,14.771940,59516498
2004-02-06,27.000013,27.337513,26.637512,27.162514,15.045432,42394914
2004-02-09,27.437513,27.925013,27.400013,27.800013,15.398540,36166373
2004-02-10,27.943764,29.212515,27.900013,28.862514,15.987070,103024748
2004-02-11,29.062513,29.931265,28.500013,28.700014,15.897056,61796681
2004-02-12,28.875013,28.993765,27.912514,28.200014,15.620108,47025920
2004-02-13,28.206264,28.450014,27.637512,28.337515,15.696272,40534707
2004-02-16,28.762514,28.875013,28.000013,28.100014,15.564714,36048197
2004-02-17,28.187513,28.187513,27.581263,27.668762,15.325844,35761750
2004-02-18,27.637512,28.562513,27.587513,28.356264,15.706653,65975815
2004-02-19,28.518764,29.043764,27.750013,27.981262,15.498942,71387644
2004-02-20,27.612513,28.237514,27.562513,27.781263,15.388159,41416707
2004-02-23,28.281263,28.281263,25.768763,25.900011,14.346125,63691952
2004-02-24,26.000013,26.231262,25.062511,25.931261,14.363433,56732587
2004-02-25,25.943762,26.168762,24.375011,24.587511,13.619125,48876127
2004-02-26,24.925013,25.812511,24.381262,24.556261,13.601812,56933979
2004-02-27,24.837511,25.375011,24.650011,25.268763,13.996469,43872538
2004-03-01,25.875011,25.875011,25.012512,25.506262,14.128023,33893959
2004-03-02,25.506262,25.506262,25.506262,25.506262,14.128023,0
2004-03-03,25.612513,26.250013,25.187511,26.100014,14.456903,57989699
2004-03-04,26.181263,26.862513,25.850012,26.000013,14.401510,53429165
2004-03-05,26.187513,27.156263,26.006264,26.937513,14.920804,71394380
2004-03-08,27.187513,29.112514,27.187513,28.731264,15.914369,93619313
2004-03-09,29.000013,29.737514,28.412514,29.462515,16.319416,135297260
2004-03-10,29.587515,29.987514,29.012514,29.537514,16.360954,75952546
2004-03-11,28.625013,29.356264,28.206264,28.631264,15.858981,69646525
2004-03-12,28.125013,28.350014,27.156263,28.131264,15.582024,64346967
2004-03-15,28.350014,28.350014,26.875013,27.018763,14.965807,46041928
2004-03-16,26.712513,27.237513,26.300013,26.631264,14.751168,34225062
2004-03-17,26.812513,27.025013,26.125013,26.262512,14.546915,21358965
2004-03-18,26.250013,27.000013,26.250013,26.437513,14.643848,27463162
2004-03-19,26.387512,26.962513,26.037514,26.531263,14.695775,43356866
2004-03-22,26.250013,26.725014,26.131264,26.256264,14.543452,29169153
2004-03-23,26.031263,26.225014,25.250011,25.562511,14.159182,31167008
2004-03-24,25.250011,25.937511,25.131262,25.668762,14.218037,26112554
2004-03-25,25.750011,26.562513,25.431261,25.981262,14.391129,86503508
2004-03-26,25.625011,26.300013,25.400011,25.831263,14.308043,85454045
2004-03-29,25.875011,26.918762,25.775011,26.481262,14.668078,56872595
2004-03-30,26.837513,28.125013,26.156263,26.300013,14.567686,48401047
2004-03-31,26.393763,26.762512,25.943762,26.650013,14.761552,36169645
2004-04-01,26.812513,27.500013,26.693764,27.393763,15.173519,45481945
2004-04-02,27.837513,29.375013,27.637512,29.206264,16.177467,90652994
2004-04-05,29.375013,30.150015,28.762514,28.993765,16.059767,60019801
2004-04-06,29.125013,30.043764,28.631264,29.525015,16.354025,95305288
2004-04-07,29.712515,30.043764,28.750013,29.287514,16.222475,58807922
2004-04-08,29.375013,29.931265,28.837515,29.756264,16.482119,60124921
2004-04-09,29.756264,29.756264,29.756264,29.756264,16.482119,0
2004-04-12,29.906263,30.700014,29.512514,29.675014,16.437113,57868747
2004-04-13,29.862514,30.187515,29.012514,30.025015,16.630981,37345805
2004-04-14,30.025015,30.025015,30.025015,30.025015,16.630981,0
2004-04-15,30.125015,30.337515,29.575014,29.812513,16.513281,51488678
2004-04-16,29.875013,30.068766,29.531263,29.700014,16.450962,30737328
2004-04-19,29.250013,29.687513,28.362514,28.662514,15.876289,43618714
2004-04-20,28.675014,29.250013,28.250013,29.062513,16.097847,43029130
2004-04-21,28.750013,29.781263,28.750013,29.687513,16.444036,24824195
2004-04-22,29.693764,29.975014,29.512514,29.762514,16.485577,19291918
2004-04-23,29.937513,30.675014,29.750013,30.475016,16.880239,49648151
2004-04-26,null,null,null,null,null,null
2004-04-27,29.937513,30.362514,28.500013,28.706264,15.900517,42552034
2004-04-28,28.750013,28.875013,27.825012,28.375013,15.717044,37480341
2004-04-29,28.500013,28.725014,27.887512,28.056265,15.540482,55343020
2004-04-30,28.212515,28.350014,27.018763,27.375013,15.163139,33789951
2004-05-03,27.462513,27.462513,25.943762,26.506264,14.681931,33251159
2004-05-04,26.837513,29.500013,26.787514,26.925013,14.913878,20489293
2004-05-05,27.118763,27.618763,27.037514,27.450012,15.204672,19137598
2004-05-06,28.000013,28.475014,28.000013,28.356264,15.706653,20228845
2004-05-07,28.375013,29.012514,28.137514,28.381264,15.720498,55151756
2004-05-10,28.112514,28.112514,26.856262,27.031263,14.972727,25419419
2004-05-11,26.750013,26.750013,24.693762,25.118761,13.913387,22623052
2004-05-12,22.662512,25.731262,22.662512,25.400011,14.069174,42748570
2004-05-13,23.750011,25.937511,22.500011,25.325012,14.027629,50043182
2004-05-14,25.187511,26.250013,20.075010,20.575010,11.396585,74457282
2004-05-17,20.000010,20.012510,12.656256,16.031258,8.879781,73471139
2004-05-18,17.631258,22.443762,17.375008,21.162510,11.722002,114262862
2004-05-19,21.837509,22.375011,20.262510,21.125010,11.701231,72691971
2004-05-20,20.250010,22.112511,17.500008,21.281260,11.787779,73543771
2004-05-21,21.250010,21.375010,19.587509,21.200010,11.742774,47894896
2004-05-24,21.687510,22.337511,21.581261,21.881260,12.120122,32117759
2004-05-25,21.756260,21.875010,20.512510,20.793760,11.517750,35444406
2004-05-26,21.000010,21.481260,20.650009,20.862511,11.555832,30800648
2004-05-27,20.725010,21.056259,20.500010,20.625010,11.424279,29799689
2004-05-28,20.675011,20.675011,18.843760,19.131260,10.596881,37020333
2004-05-31,18.750010,20.075010,17.625008,19.637508,10.877300,52542069
2004-06-01,19.375010,21.237511,19.125010,21.037510,11.652763,59057082
2004-06-02,21.112511,21.337509,20.656260,21.018761,11.642379,28980481
2004-06-03,21.387510,21.950010,20.687510,20.912510,11.583530,50887862
2004-06-04,21.050011,21.500010,20.562510,21.343760,11.822399,24840707
2004-06-07,22.250011,22.250011,21.000010,21.200010,11.742774,19731094
2004-06-08,21.562510,21.612511,20.812510,21.462509,11.888175,20593821
